-0.152255374810912,0.0511293204022204,0.014636397220379,-0.184491787800834,0.0763870321802915,0.215716616581957,-0.0297403890447466,-0.28291498130293,0.138577380987764,0.092413028585217,0.423197651045971,0.0452935247443556,0.335202009811606,0.0836918613806489,-0.369839127722892
0.0266875250978368,0.0220077765180235,-0.167167172821375,-0.0149730229121339,0.0609109094458371,-0.0412001535242339,-0.20876469288256,-0.119901057992167,0.170327535475681,0.0166821614345268,-0.414026657729169,-0.380950547634389,0.374489854838931,0.294412964025259,-0.306339099779455
-0.180289924083661,0.164809276669738,0.205231476943363,-0.0235130554903554,0.0539387499074176,0.287482570045323,0.017306044942743,-0.0911245273085978,-0.0865004332919046,0.0933787909976443,-0.168130095742957,-0.370774434144657,-0.198685807858766,0.159350525579772,-0.48318937617326
0.103015744280035,0.232067850126459,0.236963249997457,-0.158322274099903,0.122798872179348,0.217566147690319,-0.103868006461999,-0.152393984208749,0.164835179325838,0.00905448868787225,0.0248363068872247,0.422177145924442,-0.0841257892403153,0.000195729581400671,-0.407995484821362
0.18602192692683,0.0165877756645773,-0.232885676375933,0.0260836356412803,-0.320050309525698,0.0130591618164469,-0.204913448039639,-0.0579511772354734,0.0471547043429778,-0.126364154686331,0.133781761553256,0.0263567867081187,-0.234243551955474,-0.375350664576531,-0.237580529391644
0.224423883141204,0.119914072969243,0.195777913594267,0.0679665657836858,0.184414114189648,0.13685958482495,-0.150181690613497,-0.267351958391882,0.100787889975712,-0.198857566493198,-0.359895326096457,-0.0299303382421485,-0.473257915395894,0.231491211890743,0.0869494031820715
0.0903540111211654,0.417156213194111,-0.0646709002848581,0.137759850007914,0.00366014430179344,-0.218275202169735,-0.173556140333433,-0.316532372714668,0.0889164099497506,0.0433910266594464,-0.332308150944409,0.0688982226984157,-0.363607837852166,0.308042467532785,-0.365197830957919
-0.0528541840101241,0.182121218027512,0.124581932343798,-0.252911343235227,0.199455883846882,0.490445287612264,-0.070300367887296,-0.0708381347768268,-0.159215296478925,0.120723433194299,0.357078173862192,-0.419715588340624,0.146788942479491,0.433353668998986,0.10288193147784
-0.0882708883812603,-0.0210824534765589,0.17334928876404,0.0502652945739232,0.0152754803290634,-0.156874826694,0.0329690243047352,-0.0490829154558811,-0.102380002944585,0.0322046687675872,-0.389476498372512,0.0932291243121764,-0.401382891661457,0.149448067319331,-0.179720597298371
-0.491500442522381,0.192216460411086,-0.126894142441258,0.0476634633949457,-0.106676499350964,0.0967070753523761,-0.150442356476179,-0.0976356627101963,0.237354472877539,-0.00156551899369622,0.48801916871397,0.405142763059541,0.075691297891729,-0.273219955421939,-0.0934203740922035
-0.108645720916196,0.242623234476395,-0.199164971063095,0.103641696141154,-0.0259209794205726,0.151065792199469,-0.243327160985806,-0.10711903417601,-0.0618076993412582,-0.00239659150916956,0.127044473118501,0.310545294022169,0.473947213272349,-0.00716538420095372,0.477651462036456
